Source,Target,Type,Kind,Id,Label,timeset,Weight
30,54,Undirected,,,,,5.283019
30,55,Undirected,,,,,9.509434
30,54,Undirected,,,,,5.283019
30,55,Undirected,,,,,9.509434
31,3,Undirected,,,,,6.339623
31,12,Undirected,,,,,8.452830
31,14,Undirected,,,,,6.339623
31,18,Undirected,,,,,8.452830
31,25,Undirected,,,,,12.679245
31,26,Undirected,,,,,9.509434
31,3,Undirected,,,,,6.339623
31,12,Undirected,,,,,8.452830
31,14,Undirected,,,,,6.339623
31,18,Undirected,,,,,8.452830
31,25,Undirected,,,,,12.679245
31,26,Undirected,,,,,9.509434
31,34,Undirected,,,,,6.339623
31,38,Undirected,,,,,6.339623
31,42,Undirected,,,,,6.339623
31,45,Undirected,,,,,7.396226
31,34,Undirected,,,,,6.339623
31,38,Undirected,,,,,6.339623
31,42,Undirected,,,,,6.339623
31,45,Undirected,,,,,7.396226
32,3,Undirected,,,,,8.452830
32,5,Undirected,,,,,10.566038
32,9,Undirected,,,,,9.509434
32,12,Undirected,,,,,10.566038
32,17,Undirected,,,,,8.452830
32,24,Undirected,,,,,8.452830
32,25,Undirected,,,,,14.792453
32,26,Undirected,,,,,11.622642
32,28,Undirected,,,,,8.452830
32,3,Undirected,,,,,8.452830
32,5,Undirected,,,,,10.566038
32,9,Undirected,,,,,9.509434
32,12,Undirected,,,,,10.566038
32,17,Undirected,,,,,8.452830
32,24,Undirected,,,,,8.452830
32,25,Undirected,,,,,14.792453
32,26,Undirected,,,,,11.622642
32,28,Undirected,,,,,8.452830
32,35,Undirected,,,,,7.396226
32,36,Undirected,,,,,9.509434
32,39,Undirected,,,,,19.018868
32,42,Undirected,,,,,8.452830
32,45,Undirected,,,,,9.509434
32,51,Undirected,,,,,7.396226
32,35,Undirected,,,,,7.396226
32,36,Undirected,,,,,9.509434
32,39,Undirected,,,,,19.018868
32,42,Undirected,,,,,8.452830
32,45,Undirected,,,,,9.509434
32,51,Undirected,,,,,7.396226
34,3,Undirected,,,,,6.339623
34,12,Undirected,,,,,8.452830
34,14,Undirected,,,,,6.339623
34,18,Undirected,,,,,8.452830
34,25,Undirected,,,,,12.679245
34,26,Undirected,,,,,9.509434
34,31,Undirected,,,,,6.339623
34,3,Undirected,,,,,6.339623
34,12,Undirected,,,,,8.452830
34,14,Undirected,,,,,6.339623
34,18,Undirected,,,,,8.452830
34,25,Undirected,,,,,12.679245
34,26,Undirected,,,,,9.509434
34,31,Undirected,,,,,6.339623
34,38,Undirected,,,,,6.339623
34,42,Undirected,,,,,6.339623
34,45,Undirected,,,,,7.396226
34,38,Undirected,,,,,6.339623
34,42,Undirected,,,,,6.339623
34,45,Undirected,,,,,7.396226
35,5,Undirected,,,,,7.396226
35,9,Undirected,,,,,6.339623
35,32,Undirected,,,,,7.396226
35,5,Undirected,,,,,7.396226
35,9,Undirected,,,,,6.339623
35,32,Undirected,,,,,7.396226
35,39,Undirected,,,,,6.339623
35,42,Undirected,,,,,5.283019
35,51,Undirected,,,,,4.226415
35,39,Undirected,,,,,6.339623
35,42,Undirected,,,,,5.283019
35,51,Undirected,,,,,4.226415
36,3,Undirected,,,,,7.396226
36,12,Undirected,,,,,9.509434
36,17,Undirected,,,,,7.396226
36,24,Undirected,,,,,7.396226
36,25,Undirected,,,,,13.735849
36,26,Undirected,,,,,10.566038
36,28,Undirected,,,,,7.396226
36,32,Undirected,,,,,9.509434
36,3,Undirected,,,,,7.396226
36,12,Undirected,,,,,9.509434
36,17,Undirected,,,,,7.396226
36,24,Undirected,,,,,7.396226
36,25,Undirected,,,,,13.735849
36,26,Undirected,,,,,10.566038
36,28,Undirected,,,,,7.396226
36,32,Undirected,,,,,9.509434
36,39,Undirected,,,,,8.452830
36,45,Undirected,,,,,8.452830
36,39,Undirected,,,,,8.452830
36,45,Undirected,,,,,8.452830
37,48,Undirected,,,,,2.113208
37,48,Undirected,,,,,2.113208
38,3,Undirected,,,,,6.339623
38,12,Undirected,,,,,8.452830
38,14,Undirected,,,,,6.339623
38,18,Undirected,,,,,8.452830
38,25,Undirected,,,,,12.679245
38,26,Undirected,,,,,9.509434
38,31,Undirected,,,,,6.339623
38,34,Undirected,,,,,6.339623
38,3,Undirected,,,,,6.339623
38,12,Undirected,,,,,8.452830
38,14,Undirected,,,,,6.339623
38,18,Undirected,,,,,8.452830
38,25,Undirected,,,,,12.679245
38,26,Undirected,,,,,9.509434
38,31,Undirected,,,,,6.339623
38,34,Undirected,,,,,6.339623
38,42,Undirected,,,,,6.339623
38,45,Undirected,,,,,7.396226
38,42,Undirected,,,,,6.339623
38,45,Undirected,,,,,7.396226
39,3,Undirected,,,,,7.396226
39,5,Undirected,,,,,9.509434
39,9,Undirected,,,,,8.452830
39,12,Undirected,,,,,9.509434
39,17,Undirected,,,,,7.396226
39,24,Undirected,,,,,7.396226
39,25,Undirected,,,,,13.735849
39,26,Undirected,,,,,10.566038
39,28,Undirected,,,,,7.396226
39,32,Undirected,,,,,19.018868
39,35,Undirected,,,,,6.339623
39,36,Undirected,,,,,8.452830
39,3,Undirected,,,,,7.396226
39,5,Undirected,,,,,9.509434
39,9,Undirected,,,,,8.452830
39,12,Undirected,,,,,9.509434
39,17,Undirected,,,,,7.396226
39,24,Undirected,,,,,7.396226
39,25,Undirected,,,,,13.735849
39,26,Undirected,,,,,10.566038
39,28,Undirected,,,,,7.396226
39,32,Undirected,,,,,19.018868
39,35,Undirected,,,,,6.339623
39,36,Undirected,,,,,8.452830
39,42,Undirected,,,,,7.396226
39,45,Undirected,,,,,8.452830
39,51,Undirected,,,,,6.339623
39,42,Undirected,,,,,7.396226
39,45,Undirected,,,,,8.452830
39,51,Undirected,,,,,6.339623
40,0,Undirected,,,,,11.622642
40,2,Undirected,,,,,9.509434
40,7,Undirected,,,,,7.396226
40,8,Undirected,,,,,9.509434
40,10,Undirected,,,,,7.396226
40,15,Undirected,,,,,9.509434
40,19,Undirected,,,,,7.396226
40,20,Undirected,,,,,8.452830
40,21,Undirected,,,,,14.792453
40,22,Undirected,,,,,13.735849
40,23,Undirected,,,,,7.396226
40,27,Undirected,,,,,7.396226
40,29,Undirected,,,,,7.396226
40,0,Undirected,,,,,11.622642
40,2,Undirected,,,,,9.509434
40,7,Undirected,,,,,7.396226
40,8,Undirected,,,,,9.509434
40,10,Undirected,,,,,7.396226
40,15,Undirected,,,,,9.509434
40,19,Undirected,,,,,7.396226
40,20,Undirected,,,,,8.452830
40,21,Undirected,,,,,14.792453
40,22,Undirected,,,,,13.735849
40,23,Undirected,,,,,7.396226
40,27,Undirected,,,,,7.396226
40,29,Undirected,,,,,7.396226
40,44,Undirected,,,,,7.396226
40,46,Undirected,,,,,13.735849
40,47,Undirected,,,,,12.679245
40,50,Undirected,,,,,7.396226
40,52,Undirected,,,,,7.396226
40,44,Undirected,,,,,7.396226
40,46,Undirected,,,,,13.735849
40,47,Undirected,,,,,12.679245
40,50,Undirected,,,,,7.396226
40,52,Undirected,,,,,7.396226
41,11,Undirected,,,,,12.679245
41,11,Undirected,,,,,12.679245
42,3,Undirected,,,,,6.339623
42,5,Undirected,,,,,8.452830
42,9,Undirected,,,,,7.396226
42,12,Undirected,,,,,8.452830
42,14,Undirected,,,,,6.339623
42,18,Undirected,,,,,8.452830
42,25,Undirected,,,,,12.679245
42,26,Undirected,,,,,9.509434
42,31,Undirected,,,,,6.339623
42,32,Undirected,,,,,8.452830
42,34,Undirected,,,,,6.339623
42,35,Undirected,,,,,5.283019
42,38,Undirected,,,,,6.339623
42,39,Undirected,,,,,7.396226
42,3,Undirected,,,,,6.339623
42,5,Undirected,,,,,8.452830
42,9,Undirected,,,,,7.396226
42,12,Undirected,,,,,8.452830
42,14,Undirected,,,,,6.339623
42,18,Undirected,,,,,8.452830
42,25,Undirected,,,,,12.679245
42,26,Undirected,,,,,9.509434
42,31,Undirected,,,,,6.339623
42,32,Undirected,,,,,8.452830
42,34,Undirected,,,,,6.339623
42,35,Undirected,,,,,5.283019
42,38,Undirected,,,,,6.339623
42,39,Undirected,,,,,7.396226
42,45,Undirected,,,,,7.396226
42,51,Undirected,,,,,5.283019
42,45,Undirected,,,,,7.396226
42,51,Undirected,,,,,5.283019
43,1,Undirected,,,,,6.339623
43,23,Undirected,,,,,6.339623
43,1,Undirected,,,,,6.339623
43,23,Undirected,,,,,6.339623
44,0,Undirected,,,,,10.566038
44,2,Undirected,,,,,8.452830
44,7,Undirected,,,,,6.339623
44,8,Undirected,,,,,8.452830
44,10,Undirected,,,,,6.339623
44,15,Undirected,,,,,8.452830
44,19,Undirected,,,,,6.339623
44,20,Undirected,,,,,7.396226
44,21,Undirected,,,,,13.735849
44,22,Undirected,,,,,12.679245
44,23,Undirected,,,,,6.339623
44,27,Undirected,,,,,6.339623
44,29,Undirected,,,,,6.339623
44,40,Undirected,,,,,7.396226
44,0,Undirected,,,,,10.566038
44,2,Undirected,,,,,8.452830
44,7,Undirected,,,,,6.339623
44,8,Undirected,,,,,8.452830
44,10,Undirected,,,,,6.339623
44,15,Undirected,,,,,8.452830
44,19,Undirected,,,,,6.339623
44,20,Undirected,,,,,7.396226
44,21,Undirected,,,,,13.735849
44,22,Undirected,,,,,12.679245
44,23,Undirected,,,,,6.339623
44,27,Undirected,,,,,6.339623
44,29,Undirected,,,,,6.339623
44,40,Undirected,,,,,7.396226
44,46,Undirected,,,,,12.679245
44,47,Undirected,,,,,11.622642
44,50,Undirected,,,,,6.339623
44,52,Undirected,,,,,6.339623
44,46,Undirected,,,,,12.679245
44,47,Undirected,,,,,11.622642
44,50,Undirected,,,,,6.339623
44,52,Undirected,,,,,6.339623
45,3,Undirected,,,,,14.792453
45,12,Undirected,,,,,19.018868
45,14,Undirected,,,,,7.396226
45,17,Undirected,,,,,7.396226
45,18,Undirected,,,,,9.509434
45,24,Undirected,,,,,7.396226
45,25,Undirected,,,,,27.471698
45,26,Undirected,,,,,21.132075
45,28,Undirected,,,,,7.396226
45,31,Undirected,,,,,7.396226
45,32,Undirected,,,,,9.509434
45,34,Undirected,,,,,7.396226
45,36,Undirected,,,,,8.452830
45,38,Undirected,,,,,7.396226
45,39,Undirected,,,,,8.452830
45,42,Undirected,,,,,7.396226
45,3,Undirected,,,,,14.792453
45,12,Undirected,,,,,19.018868
45,14,Undirected,,,,,7.396226
45,17,Undirected,,,,,7.396226
45,18,Undirected,,,,,9.509434
45,24,Undirected,,,,,7.396226
45,25,Undirected,,,,,27.471698
45,26,Undirected,,,,,21.132075
45,28,Undirected,,,,,7.396226
45,31,Undirected,,,,,7.396226
45,32,Undirected,,,,,9.509434
45,34,Undirected,,,,,7.396226
45,36,Undirected,,,,,8.452830
45,38,Undirected,,,,,7.396226
45,39,Undirected,,,,,8.452830
45,42,Undirected,,,,,7.396226
46,0,Undirected,,,,,16.905660
46,1,Undirected,,,,,12.679245
46,2,Undirected,,,,,14.792453
46,7,Undirected,,,,,12.679245
46,8,Undirected,,,,,14.792453
46,10,Undirected,,,,,12.679245
46,15,Undirected,,,,,14.792453
46,19,Undirected,,,,,12.679245
46,20,Undirected,,,,,13.735849
46,21,Undirected,,,,,20.075472
46,22,Undirected,,,,,19.018868
46,23,Undirected,,,,,25.358491
46,27,Undirected,,,,,25.358491
46,29,Undirected,,,,,25.358491
46,40,Undirected,,,,,13.735849
46,44,Undirected,,,,,12.679245
46,0,Undirected,,,,,16.905660
46,1,Undirected,,,,,12.679245
46,2,Undirected,,,,,14.792453
46,7,Undirected,,,,,12.679245
46,8,Undirected,,,,,14.792453
46,10,Undirected,,,,,12.679245
46,15,Undirected,,,,,14.792453
46,19,Undirected,,,,,12.679245
46,20,Undirected,,,,,13.735849
46,21,Undirected,,,,,20.075472
46,22,Undirected,,,,,19.018868
46,23,Undirected,,,,,25.358491
46,27,Undirected,,,,,25.358491
46,29,Undirected,,,,,25.358491
46,40,Undirected,,,,,13.735849
46,44,Undirected,,,,,12.679245
46,47,Undirected,,,,,17.962264
46,50,Undirected,,,,,25.358491
46,52,Undirected,,,,,12.679245
46,47,Undirected,,,,,17.962264
46,50,Undirected,,,,,25.358491
46,52,Undirected,,,,,12.679245
47,0,Undirected,,,,,15.849057
47,2,Undirected,,,,,13.735849
47,7,Undirected,,,,,11.622642
47,8,Undirected,,,,,13.735849
47,10,Undirected,,,,,11.622642
47,15,Undirected,,,,,13.735849
47,19,Undirected,,,,,11.622642
47,20,Undirected,,,,,12.679245
47,21,Undirected,,,,,19.018868
47,22,Undirected,,,,,17.962264
47,23,Undirected,,,,,11.622642
47,27,Undirected,,,,,11.622642
47,29,Undirected,,,,,11.622642
47,40,Undirected,,,,,12.679245
47,44,Undirected,,,,,11.622642
47,46,Undirected,,,,,17.962264
47,0,Undirected,,,,,15.849057
47,2,Undirected,,,,,13.735849
47,7,Undirected,,,,,11.622642
47,8,Undirected,,,,,13.735849
47,10,Undirected,,,,,11.622642
47,15,Undirected,,,,,13.735849
47,19,Undirected,,,,,11.622642
47,20,Undirected,,,,,12.679245
47,21,Undirected,,,,,19.018868
47,22,Undirected,,,,,17.962264
47,23,Undirected,,,,,11.622642
47,27,Undirected,,,,,11.622642
47,29,Undirected,,,,,11.622642
47,40,Undirected,,,,,12.679245
47,44,Undirected,,,,,11.622642
47,46,Undirected,,,,,17.962264
47,50,Undirected,,,,,11.622642
47,52,Undirected,,,,,11.622642
47,50,Undirected,,,,,11.622642
47,52,Undirected,,,,,11.622642
48,37,Undirected,,,,,2.113208
48,37,Undirected,,,,,2.113208
49,1,Undirected,,,,,7.396226
49,16,Undirected,,,,,8.452830
49,1,Undirected,,,,,7.396226
49,16,Undirected,,,,,8.452830
49,53,Undirected,,,,,7.396226
49,53,Undirected,,,,,7.396226
50,0,Undirected,,,,,10.566038
50,1,Undirected,,,,,6.339623
50,2,Undirected,,,,,8.452830
50,7,Undirected,,,,,6.339623
50,8,Undirected,,,,,8.452830
50,10,Undirected,,,,,6.339623
50,15,Undirected,,,,,8.452830
50,19,Undirected,,,,,6.339623
50,20,Undirected,,,,,7.396226
50,21,Undirected,,,,,13.735849
50,22,Undirected,,,,,12.679245
50,23,Undirected,,,,,12.679245
50,27,Undirected,,,,,12.679245
50,29,Undirected,,,,,12.679245
50,40,Undirected,,,,,7.396226
50,44,Undirected,,,,,6.339623
50,46,Undirected,,,,,25.358491
50,47,Undirected,,,,,11.622642
50,0,Undirected,,,,,10.566038
50,1,Undirected,,,,,6.339623
50,2,Undirected,,,,,8.452830
50,7,Undirected,,,,,6.339623
50,8,Undirected,,,,,8.452830
50,10,Undirected,,,,,6.339623
50,15,Undirected,,,,,8.452830
50,19,Undirected,,,,,6.339623
50,20,Undirected,,,,,7.396226
50,21,Undirected,,,,,13.735849
50,22,Undirected,,,,,12.679245
50,23,Undirected,,,,,12.679245
50,27,Undirected,,,,,12.679245
50,29,Undirected,,,,,12.679245
50,40,Undirected,,,,,7.396226
50,44,Undirected,,,,,6.339623
50,46,Undirected,,,,,25.358491
50,47,Undirected,,,,,11.622642
50,52,Undirected,,,,,6.339623
50,52,Undirected,,,,,6.339623
51,5,Undirected,,,,,7.396226
51,9,Undirected,,,,,6.339623
51,32,Undirected,,,,,7.396226
51,35,Undirected,,,,,4.226415
51,39,Undirected,,,,,6.339623
51,42,Undirected,,,,,5.283019
51,5,Undirected,,,,,7.396226
51,9,Undirected,,,,,6.339623
51,32,Undirected,,,,,7.396226
51,35,Undirected,,,,,4.226415
51,39,Undirected,,,,,6.339623
51,42,Undirected,,,,,5.283019
52,0,Undirected,,,,,10.566038
52,2,Undirected,,,,,8.452830
52,7,Undirected,,,,,6.339623
52,8,Undirected,,,,,8.452830
52,10,Undirected,,,,,6.339623
52,15,Undirected,,,,,8.452830
52,19,Undirected,,,,,6.339623
52,20,Undirected,,,,,7.396226
52,21,Undirected,,,,,13.735849
52,22,Undirected,,,,,12.679245
52,23,Undirected,,,,,6.339623
52,27,Undirected,,,,,6.339623
52,29,Undirected,,,,,6.339623
52,40,Undirected,,,,,7.396226
52,44,Undirected,,,,,6.339623
52,46,Undirected,,,,,12.679245
52,47,Undirected,,,,,11.622642
52,50,Undirected,,,,,6.339623
52,0,Undirected,,,,,10.566038
52,2,Undirected,,,,,8.452830
52,7,Undirected,,,,,6.339623
52,8,Undirected,,,,,8.452830
52,10,Undirected,,,,,6.339623
52,15,Undirected,,,,,8.452830
52,19,Undirected,,,,,6.339623
52,20,Undirected,,,,,7.396226
52,21,Undirected,,,,,13.735849
52,22,Undirected,,,,,12.679245
52,23,Undirected,,,,,6.339623
52,27,Undirected,,,,,6.339623
52,29,Undirected,,,,,6.339623
52,40,Undirected,,,,,7.396226
52,44,Undirected,,,,,6.339623
52,46,Undirected,,,,,12.679245
52,47,Undirected,,,,,11.622642
52,50,Undirected,,,,,6.339623
53,1,Undirected,,,,,6.339623
53,7,Undirected,,,,,6.339623
53,49,Undirected,,,,,7.396226
53,1,Undirected,,,,,6.339623
53,7,Undirected,,,,,6.339623
53,49,Undirected,,,,,7.396226
54,4,Undirected,,,,,5.283019
54,13,Undirected,,,,,6.339623
54,30,Undirected,,,,,5.283019
54,4,Undirected,,,,,5.283019
54,13,Undirected,,,,,6.339623
54,30,Undirected,,,,,5.283019
54,55,Undirected,,,,,8.452830
54,55,Undirected,,,,,8.452830
55,4,Undirected,,,,,9.509434
55,13,Undirected,,,,,10.566038
55,30,Undirected,,,,,9.509434
55,54,Undirected,,,,,8.452830
55,4,Undirected,,,,,9.509434
55,13,Undirected,,,,,10.566038
55,30,Undirected,,,,,9.509434
55,54,Undirected,,,,,8.452830
