,,№,Индекс,Наименование,,Семестр 9,,,,,,,,,,,,,,,,,,,,,,,,,Семестр A,,,,,,,,,,,,,,,,,,,,,,,,,Итого за курс,,,,,,,,,,,,,,,,,,,,,,,,,Каф.,Наименование кафедры,Семестр,
,,,,,,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,,,,
,,,,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,Всего,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,10,Б1.О.32,Теория функций комплексного переменного,,За,108,54,36,,,,,,,,18,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,36,,,,,,,,18,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6509031
3,,11,Б1.О.33,Численные методы,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,54,18,,,,36,,,,,,,,18,,,,,,,,2,,За,72,54,18,,,,36,,,,,,,,18,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6509035
3,,12,Б1.О.37,Электроника и схемотехника,,Эк,216,72,36,,,,18,,,,18,,,,108,,,,36,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,216,72,36,,,,18,,,,18,,,,108,,,,36,,,,6,,97,"Кафедра систем автоматики, автоматизированного управления и проектирования (СААУП_ИКИТ)",45,6523982
3,,13,Б1.О.40,Аппаратные средства вычислительной техники,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,92,Кафедра вычислительной техники (ВТ_ИКИТ),5,6509007
3,,14,Б1.О.45,Теория информации,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,108,54,36,,,,,,,,18,,,,18,,,,36,,,,3,,Эк,108,54,36,,,,,,,,18,,,,18,,,,36,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6509030
3,,15,Б1.О.46,Теоретико-числовые методы в криптографии,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6509033
3,,16,Б1.О.53,Английский язык для профессиональных целей,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За(2),144,72,,,,,,,,,72,,,,72,,,,,,,,4,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),56,6509057
3,,17,Б1.В.ДВ.02.01,Модели безопасности компьютерных систем,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6523980
3,{none},18,Б1.В.ДВ.02.02,Основы вычислительного эксперимента,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,За,108,72,36,,,,36,,,,,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6523986
3,{none},19,ФТД.02,Цифровая обработка сигналов,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6509048
4,,1,Б1.О.06,Операционные системы,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,92,Кафедра вычислительной техники (ВТ_ИКИТ),7,6509003
4,,2,Б1.О.07,Компьютерные сети,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,92,Кафедра вычислительной техники (ВТ_ИКИТ),8,6509008
4,,3,Б1.О.09,Защита в операционных системах,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,36,,,,,,,,72,,,,36,,,,5,,92,Кафедра вычислительной техники (ВТ_ИКИТ),8,6509006
